Time (UTC +01:00 M/d/yyyy h:mm:ss tt),"Minimum (integral(A), Between rulers) (Vs)","Amplitude (integral(A), Between rulers) (Vs)"
2/1/2024 1:30:07 PM,1.49268E-10,1.480151E-09
2/1/2024 1:30:07 PM,-1.172181E-10,8.470636E-10
2/1/2024 1:30:07 PM,-9.470344E-11,1.435131E-09
2/1/2024 1:30:07 PM,-2.625446E-08,2.610032E-08
2/1/2024 1:30:07 PM,-1.643867E-08,1.623542E-08
2/1/2024 1:30:07 PM,-2.124526E-08,2.097519E-08
2/1/2024 1:30:07 PM,-6.562497E-10,1.375704E-09
2/1/2024 1:30:07 PM,-7.036171E-10,1.06655E-09
2/1/2024 1:30:07 PM,-2.028186E-08,2.051023E-08
2/1/2024 1:30:07 PM,-8.757594E-09,8.733806E-09
2/1/2024 1:30:08 PM,-9.615154E-09,9.47048E-09
2/1/2024 1:30:08 PM,-1.109169E-08,1.094539E-08
2/1/2024 1:30:08 PM,-1.953338E-08,1.930438E-08
2/1/2024 1:30:08 PM,-6.746738E-10,1.3555E-09
2/1/2024 1:30:08 PM,8.809055E-11,1.482296E-09
2/1/2024 1:30:08 PM,-7.093379E-10,1.38073E-09
2/1/2024 1:30:08 PM,-4.489817E-09,4.435617E-09
2/1/2024 1:30:08 PM,-6.608021E-10,1.166433E-09
2/1/2024 1:30:08 PM,-1.172181E-10,1.066747E-09
2/1/2024 1:30:08 PM,-1.44168E-08,1.421467E-08
2/1/2024 1:30:08 PM,1.706447E-10,9.282041E-10
2/1/2024 1:30:08 PM,-1.258889E-08,8.846681E-09
2/1/2024 1:30:08 PM,-9.227364E-10,1.278158E-09
2/1/2024 1:30:09 PM,-1.556342E-11,1.385533E-09
2/1/2024 1:30:09 PM,-2.104192E-08,2.073925E-08
2/1/2024 1:30:09 PM,-7.678394E-10,1.16685E-09
2/1/2024 1:30:09 PM,-1.324831E-08,1.314912E-08
2/1/2024 1:30:09 PM,-3.350454E-10,1.276757E-09
2/1/2024 1:30:09 PM,-3.887797E-10,8.61031E-10
2/1/2024 1:30:09 PM,2.5E-10,1.621849E-09
2/1/2024 1:30:09 PM,-2.718233E-08,2.214387E-08
2/1/2024 1:30:09 PM,-1.953328E-08,1.930225E-08
2/1/2024 1:30:09 PM,-1.825836E-08,1.816041E-08
2/1/2024 1:30:09 PM,-6.442452E-09,5.864842E-09
2/1/2024 1:30:10 PM,-1.440083E-09,9.524896E-10
2/1/2024 1:30:10 PM,-1.222011E-10,8.562191E-10
2/1/2024 1:30:10 PM,-4.382997E-09,4.432171E-09
2/1/2024 1:30:10 PM,1.918369E-10,1.272731E-09
2/1/2024 1:30:10 PM,-1.942637E-08,1.91837E-08
2/1/2024 1:30:10 PM,1.918984E-10,1.286137E-09
2/1/2024 1:30:10 PM,1.012242E-10,1.370063E-09
2/1/2024 1:30:10 PM,8.510703E-11,1.38571E-09
2/1/2024 1:30:10 PM,-9.483482E-09,9.421938E-09
2/1/2024 1:30:10 PM,-7.029249E-09,6.918448E-09
2/1/2024 1:30:10 PM,-3.250185E-10,1.168939E-09
2/1/2024 1:30:10 PM,-1.240016E-08,1.230767E-08
2/1/2024 1:30:10 PM,-7.619954E-10,1.383371E-09
2/1/2024 1:30:10 PM,-1.409698E-08,1.397937E-08
2/1/2024 1:30:11 PM,-4.165846E-10,1.143689E-09
2/1/2024 1:30:11 PM,-1.164807E-08,1.157731E-08
2/1/2024 1:30:11 PM,9.107424E-11,1.37762E-09
2/1/2024 1:30:11 PM,1.06576E-10,1.483396E-09
2/1/2024 1:30:11 PM,-1.171569E-10,1.26751E-09
2/1/2024 1:30:11 PM,8.809055E-11,1.595021E-09
2/1/2024 1:30:11 PM,-9.804072E-09,9.729403E-09
2/1/2024 1:30:11 PM,-1.249662E-08,1.244095E-08
2/1/2024 1:30:11 PM,-1.526021E-08,1.510236E-08
2/1/2024 1:30:11 PM,1.063915E-10,6.246283E-10
2/1/2024 1:30:11 PM,-1.251504E-08,1.019621E-08
2/1/2024 1:30:11 PM,-6.560039E-10,1.273108E-09
2/1/2024 1:30:11 PM,-1.196376E-08,1.198246E-08
2/1/2024 1:30:11 PM,-1.503291E-09,1.599176E-09
2/1/2024 1:30:12 PM,1.0147E-10,1.271343E-09
2/1/2024 1:30:12 PM,1.06576E-10,1.668062E-09
2/1/2024 1:30:12 PM,-6.929764E-11,8.705341E-10
2/1/2024 1:30:12 PM,-1.580416E-08,1.5707E-08
2/1/2024 1:30:12 PM,4.250738E-11,1.580599E-09
2/1/2024 1:30:12 PM,-3.148375E-10,1.540928E-09
2/1/2024 1:30:12 PM,-1.942633E-08,1.918448E-08
2/1/2024 1:30:12 PM,8.513783E-11,1.386251E-09
2/1/2024 1:30:12 PM,6.363799E-11,9.501199E-10
2/1/2024 1:30:12 PM,1.188177E-10,5.49199E-10
2/1/2024 1:30:12 PM,-1.430521E-08,1.413857E-08
2/1/2024 1:30:12 PM,-6.357652E-10,1.044197E-09
2/1/2024 1:30:12 PM,-2.239789E-10,1.380666E-09
2/1/2024 1:30:12 PM,-3.361831E-10,1.152692E-09
2/1/2024 1:30:12 PM,-1.424981E-09,1.482815E-09
2/1/2024 1:30:13 PM,-3.884104E-10,1.690726E-09
2/1/2024 1:30:13 PM,8.436885E-11,1.56698E-09
2/1/2024 1:30:13 PM,-5.905487E-12,1.074407E-09
2/1/2024 1:30:13 PM,-1.863094E-08,1.834278E-08
2/1/2024 1:30:13 PM,-2.292999E-10,1.169537E-09
2/1/2024 1:30:13 PM,-1.996014E-08,1.971684E-08
2/1/2024 1:30:13 PM,-4.517433E-08,3.64796E-08
2/1/2024 1:30:13 PM,-1.706139E-10,6.470073E-10
2/1/2024 1:30:13 PM,-3.199433E-10,1.062357E-09
2/1/2024 1:30:13 PM,-1.911174E-08,1.894667E-08
2/1/2024 1:30:13 PM,-1.195469E-08,1.257209E-08
2/1/2024 1:30:13 PM,9.076685E-11,1.09908E-09
2/1/2024 1:30:13 PM,-5.232837E-10,1.143214E-09
2/1/2024 1:30:13 PM,-3.844004E-08,3.809526E-08
2/1/2024 1:30:14 PM,4.250738E-11,1.34085E-09
2/1/2024 1:30:14 PM,-6.985422E-10,1.065472E-09
2/1/2024 1:30:14 PM,-7.626413E-10,1.382272E-09
2/1/2024 1:30:14 PM,-2.02798E-08,2.005999E-08
2/1/2024 1:30:14 PM,-1.448788E-09,2.160108E-09
2/1/2024 1:30:14 PM,6.382258E-11,1.159486E-09
2/1/2024 1:30:14 PM,-1.959098E-08,1.939706E-08
2/1/2024 1:30:14 PM,-1.547416E-08,1.56002E-08
2/1/2024 1:30:14 PM,1.756274E-10,9.775651E-10
2/1/2024 1:30:14 PM,-4.128787E-09,3.904546E-09
2/1/2024 1:30:15 PM,-5.763719E-10,1.665384E-09
2/1/2024 1:30:15 PM,-1.687085E-08,1.672569E-08
2/1/2024 1:30:15 PM,-1.653143E-09,1.594086E-09
2/1/2024 1:30:15 PM,8.523016E-11,1.382585E-09
2/1/2024 1:30:15 PM,3.537155E-12,6.415788E-10
2/1/2024 1:30:15 PM,-1.761254E-08,1.739745E-08
2/1/2024 1:30:15 PM,-1.515859E-08,1.498076E-08
2/1/2024 1:30:15 PM,3.140379E-11,1.255026E-09
2/1/2024 1:30:15 PM,-1.674351E-08,1.650657E-08
2/1/2024 1:30:15 PM,-1.574814E-11,9.673035E-10
2/1/2024 1:30:15 PM,-6.023008E-10,1.178784E-09
2/1/2024 1:30:15 PM,-9.610543E-09,9.50121E-09
2/1/2024 1:30:15 PM,-1.606584E-08,1.599717E-08
2/1/2024 1:30:15 PM,-2.10323E-08,2.084624E-08
2/1/2024 1:30:15 PM,-6.301674E-10,1.257918E-09
2/1/2024 1:30:15 PM,-5.489664E-10,9.468027E-10
2/1/2024 1:30:16 PM,-2.271936E-08,2.250187E-08
2/1/2024 1:30:16 PM,-1.593244E-11,8.604274E-10
2/1/2024 1:30:16 PM,1.970351E-10,1.386721E-09
2/1/2024 1:30:16 PM,-1.177762E-08,6.560269E-09
2/1/2024 1:30:16 PM,-5.483822E-10,1.068137E-09
2/1/2024 1:30:16 PM,1.042703E-11,1.460861E-09
2/1/2024 1:30:16 PM,-1.474221E-08,1.45513E-08
2/1/2024 1:30:16 PM,-4.143085E-10,1.326028E-09
2/1/2024 1:30:16 PM,-7.060591E-09,7.045378E-09
2/1/2024 1:30:16 PM,-1.169107E-10,1.483963E-09
2/1/2024 1:30:16 PM,5.044291E-12,9.534976E-10
2/1/2024 1:30:16 PM,1.550191E-11,1.475553E-09
2/1/2024 1:30:17 PM,-9.940762E-09,9.807765E-09
2/1/2024 1:30:17 PM,-1.171874E-10,9.55382E-10
2/1/2024 1:30:17 PM,-2.113881E-08,2.085592E-08
2/1/2024 1:30:17 PM,-5.455E-09,5.385122E-09
2/1/2024 1:30:17 PM,-3.478533E-08,3.481987E-08
2/1/2024 1:30:17 PM,-1.107837E-09,1.060704E-09
2/1/2024 1:30:17 PM,-1.71014E-10,1.487123E-09
2/1/2024 1:30:17 PM,-3.4948E-08,3.350343E-08
2/1/2024 1:30:17 PM,1.806102E-10,8.474725E-10
2/1/2024 1:30:17 PM,1.279835E-10,1.271888E-09
2/1/2024 1:30:17 PM,-6.860235E-10,1.046398E-09
2/1/2024 1:30:18 PM,-4.899114E-10,1.378468E-09
2/1/2024 1:30:18 PM,1.024257E-11,1.469278E-09
2/1/2024 1:30:18 PM,-3.372047E-09,3.015753E-09
2/1/2024 1:30:18 PM,9.571841E-11,7.515201E-10
2/1/2024 1:30:18 PM,-1.867978E-08,1.845824E-08
2/1/2024 1:30:18 PM,-1.505238E-08,1.498566E-08
2/1/2024 1:30:18 PM,-1.61186E-08,1.676771E-08
2/1/2024 1:30:18 PM,1.706447E-10,1.39532E-09
2/1/2024 1:30:18 PM,-1.30458E-08,1.136051E-08
2/1/2024 1:30:18 PM,-5.184963E-08,4.737843E-08
2/1/2024 1:30:18 PM,-2.037054E-08,2.005062E-08
2/1/2024 1:30:19 PM,-1.986374E-08,1.963662E-08
2/1/2024 1:30:19 PM,1.48253E-10,1.280015E-09
2/1/2024 1:30:19 PM,8.516855E-11,1.484179E-09
2/1/2024 1:30:19 PM,-1.260313E-08,1.244776E-08
2/1/2024 1:30:19 PM,-1.388315E-08,1.370889E-08
2/1/2024 1:30:19 PM,-1.912893E-08,1.83152E-08
2/1/2024 1:30:19 PM,-3.107437E-09,3.165169E-09
2/1/2024 1:30:19 PM,-1.345967E-08,9.85764E-09
2/1/2024 1:30:19 PM,-3.839814E-10,1.066417E-09
2/1/2024 1:30:19 PM,-1.607055E-08,1.591604E-08
2/1/2024 1:30:19 PM,1.49268E-10,1.277509E-09
2/1/2024 1:30:19 PM,-3.534326E-09,3.490369E-09
2/1/2024 1:30:19 PM,9.504182E-11,1.062255E-09
2/1/2024 1:30:19 PM,-4.908342E-10,1.070701E-09
2/1/2024 1:30:19 PM,-3.572219E-10,9.58704E-10
2/1/2024 1:30:20 PM,-1.759966E-10,1.273917E-09
2/1/2024 1:30:20 PM,-1.568653E-11,1.072425E-09
2/1/2024 1:30:20 PM,1.970042E-10,1.277126E-09
2/1/2024 1:30:20 PM,-3.529344E-09,3.500389E-09
2/1/2024 1:30:20 PM,8.516855E-11,1.536894E-09
2/1/2024 1:30:20 PM,1.706447E-10,1.504145E-09
2/1/2024 1:30:20 PM,-2.132489E-08,2.111455E-08
2/1/2024 1:30:20 PM,-7.642594E-09,7.736923E-09
2/1/2024 1:30:20 PM,-1.302934E-08,1.28607E-08
2/1/2024 1:30:20 PM,-5.91472E-11,7.478408E-10
2/1/2024 1:30:20 PM,-4.852668E-10,1.063465E-09
2/1/2024 1:30:20 PM,-1.836487E-08,1.813624E-08
2/1/2024 1:30:20 PM,4.250738E-11,1.15637E-09
2/1/2024 1:30:20 PM,1.488373E-10,1.174268E-09
2/1/2024 1:30:20 PM,8.510703E-11,1.383329E-09
2/1/2024 1:30:20 PM,-2.236404E-10,1.066988E-09
2/1/2024 1:30:20 PM,1.27922E-10,1.569042E-09
2/1/2024 1:30:21 PM,-2.086614E-10,7.441625E-10
2/1/2024 1:30:21 PM,1.918984E-10,1.37283E-09
2/1/2024 1:30:21 PM,1.918984E-10,1.472872E-09
2/1/2024 1:30:21 PM,-1.051912E-11,1.171628E-09
2/1/2024 1:30:21 PM,-1.54785E-08,1.529991E-08
2/1/2024 1:30:21 PM,-2.195806E-10,6.357561E-10
2/1/2024 1:30:21 PM,-1.655389E-10,7.462876E-10
2/1/2024 1:30:21 PM,1.918676E-10,1.384958E-09
2/1/2024 1:30:21 PM,-2.204648E-08,2.204481E-08
2/1/2024 1:30:21 PM,-1.483818E-08,1.468499E-08
2/1/2024 1:30:21 PM,-8.812992E-09,7.242021E-09
2/1/2024 1:30:21 PM,1.199554E-10,1.254113E-09
2/1/2024 1:30:21 PM,-9.488792E-11,1.045493E-09
2/1/2024 1:30:21 PM,-1.877175E-08,1.860127E-08
2/1/2024 1:30:21 PM,5.321112E-11,1.273115E-09
2/1/2024 1:30:21 PM,-6.929729E-11,1.379062E-09
2/1/2024 1:30:21 PM,1.06576E-10,1.24698E-09
2/1/2024 1:30:21 PM,-1.017424E-08,9.469352E-09
2/1/2024 1:30:22 PM,-2.145854E-08,2.11693E-08
2/1/2024 1:30:22 PM,-4.422059E-10,1.071777E-09
2/1/2024 1:30:22 PM,-1.065945E-08,1.060195E-08
2/1/2024 1:30:22 PM,-3.254797E-10,1.060246E-09
2/1/2024 1:30:22 PM,3.034571E-10,1.883022E-09
2/1/2024 1:30:22 PM,2.130905E-10,1.552844E-09
2/1/2024 1:30:22 PM,-1.212349E-08,1.111879E-08
2/1/2024 1:30:22 PM,-1.377123E-08,1.358922E-08
2/1/2024 1:30:22 PM,-2.287463E-10,9.695734E-10
2/1/2024 1:30:22 PM,-3.08686E-10,1.14922E-09
2/1/2024 1:30:22 PM,-2.178684E-08,2.05136E-08
2/1/2024 1:30:22 PM,-2.034019E-10,1.460772E-09
2/1/2024 1:30:22 PM,6.382258E-11,1.397761E-09
2/1/2024 1:30:22 PM,-1.911162E-08,1.890005E-08
2/1/2024 1:30:22 PM,-1.03451E-09,1.598897E-09
2/1/2024 1:30:23 PM,1.596641E-10,6.293843E-10
2/1/2024 1:30:23 PM,-4.111097E-10,1.043312E-09
2/1/2024 1:30:23 PM,-1.76058E-10,1.599199E-09
2/1/2024 1:30:23 PM,-6.242188E-09,6.401545E-09
2/1/2024 1:30:23 PM,6.345349E-11,1.392923E-09
2/1/2024 1:30:23 PM,1.918369E-10,1.349111E-09
2/1/2024 1:30:23 PM,-2.132458E-08,2.103723E-08
2/1/2024 1:30:23 PM,9.085837E-11,1.386613E-09
2/1/2024 1:30:23 PM,-4.219365E-10,1.364796E-09
2/1/2024 1:30:23 PM,6.382258E-11,1.560459E-09
2/1/2024 1:30:23 PM,-1.591572E-08,1.575497E-08
2/1/2024 1:30:23 PM,1.706447E-10,1.571853E-09
2/1/2024 1:30:24 PM,-3.854576E-09,3.840503E-09
2/1/2024 1:30:24 PM,-1.226932E-10,9.633414E-10
2/1/2024 1:30:24 PM,1.039587E-11,1.052577E-09
2/1/2024 1:30:24 PM,-1.608615E-11,8.624448E-10
2/1/2024 1:30:24 PM,-1.711058E-10,1.563675E-09
2/1/2024 1:30:24 PM,-3.353531E-10,1.27903E-09
2/1/2024 1:30:24 PM,1.706447E-10,1.578103E-09
2/1/2024 1:30:24 PM,-5.19808E-12,7.336287E-10
2/1/2024 1:30:24 PM,-2.897721E-08,2.686965E-08
2/1/2024 1:30:24 PM,-1.228777E-10,1.079117E-09
2/1/2024 1:30:24 PM,-1.222931E-10,1.07054E-09
2/1/2024 1:30:24 PM,-8.686947E-10,1.382923E-09
2/1/2024 1:30:24 PM,-1.633763E-08,1.614741E-08
2/1/2024 1:30:24 PM,-4.489573E-09,4.436187E-09
2/1/2024 1:30:25 PM,1.028851E-10,1.763217E-09
2/1/2024 1:30:25 PM,-5.28543E-10,1.671406E-09
2/1/2024 1:30:25 PM,-1.608631E-11,1.07301E-09
2/1/2024 1:30:25 PM,-1.32241E-08,1.306334E-08
2/1/2024 1:30:25 PM,-1.173106E-10,1.587569E-09
2/1/2024 1:30:25 PM,-1.530604E-09,1.87443E-09
2/1/2024 1:30:25 PM,-9.509812E-09,9.542304E-09
2/1/2024 1:30:25 PM,-1.558058E-08,1.556946E-08
2/1/2024 1:30:25 PM,-1.760579E-10,8.460894E-10
2/1/2024 1:30:25 PM,-3.891179E-10,8.580848E-10
2/1/2024 1:30:25 PM,-3.68427E-09,3.70477E-09
2/1/2024 1:30:25 PM,-9.279959E-10,1.388752E-09
2/1/2024 1:30:25 PM,-1.11528E-10,1.456967E-09
2/1/2024 1:30:26 PM,-1.799089E-08,1.771621E-08
2/1/2024 1:30:26 PM,-6.345349E-10,1.143636E-09
2/1/2024 1:30:26 PM,-1.97459E-08,1.952994E-08
2/1/2024 1:30:26 PM,4.250738E-11,1.679928E-09
2/1/2024 1:30:26 PM,-9.596456E-10,8.578979E-10
2/1/2024 1:30:26 PM,-3.505445E-09,3.448212E-09
2/1/2024 1:30:26 PM,-6.409171E-09,6.323114E-09
2/1/2024 1:30:26 PM,-8.412277E-10,1.461058E-09
2/1/2024 1:30:26 PM,-1.384507E-08,1.138017E-08
2/1/2024 1:30:26 PM,9.036684E-11,1.37563E-09
2/1/2024 1:30:26 PM,-3.355992E-10,1.597581E-09
2/1/2024 1:30:26 PM,1.541585E-10,1.565832E-09
2/1/2024 1:30:26 PM,-1.587094E-11,1.384069E-09
2/1/2024 1:30:26 PM,-1.055253E-08,1.049703E-08
2/1/2024 1:30:26 PM,-1.596322E-11,1.374802E-09
2/1/2024 1:30:26 PM,-1.431026E-08,1.413159E-08
2/1/2024 1:30:26 PM,-1.175486E-08,1.166532E-08
2/1/2024 1:30:27 PM,-1.119896E-10,1.380633E-09
2/1/2024 1:30:27 PM,-2.248769E-09,1.491924E-09
2/1/2024 1:30:27 PM,2.081691E-10,9.629166E-10
2/1/2024 1:30:27 PM,1.705832E-10,1.389663E-09
2/1/2024 1:30:27 PM,-1.783138E-08,1.76295E-08
2/1/2024 1:30:27 PM,1.279835E-10,1.268998E-09
2/1/2024 1:30:27 PM,-2.295457E-10,1.069E-09
2/1/2024 1:30:27 PM,-4.420215E-10,9.635301E-10
2/1/2024 1:30:27 PM,-2.145337E-08,2.116033E-08
2/1/2024 1:30:27 PM,-5.293429E-10,1.053774E-09
2/1/2024 1:30:27 PM,-1.441179E-08,1.423345E-08
2/1/2024 1:30:27 PM,-2.022749E-08,1.979229E-08
2/1/2024 1:30:27 PM,1.137734E-10,1.290748E-09
2/1/2024 1:30:27 PM,9.639509E-11,1.489113E-09
2/1/2024 1:30:27 PM,2.344057E-10,1.694466E-09
2/1/2024 1:30:27 PM,-3.315515E-09,3.276497E-09
2/1/2024 1:30:27 PM,-5.315083E-09,5.338853E-09
2/1/2024 1:30:28 PM,-3.630628E-09,3.599763E-09
2/1/2024 1:30:28 PM,8.516855E-11,9.647256E-10
2/1/2024 1:30:28 PM,-1.169107E-10,1.378029E-09
2/1/2024 1:30:28 PM,-3.250493E-10,9.52419E-10
2/1/2024 1:30:28 PM,-3.487544E-09,2.441396E-09
2/1/2024 1:30:28 PM,4.521407E-11,1.263195E-09
2/1/2024 1:30:28 PM,-4.731792E-10,9.478518E-10
2/1/2024 1:30:28 PM,4.247662E-11,1.375563E-09
2/1/2024 1:30:28 PM,-1.705216E-10,8.545232E-10
2/1/2024 1:30:28 PM,-8.965951E-11,1.22373E-09
2/1/2024 1:30:28 PM,-1.130598E-09,1.277119E-09
2/1/2024 1:30:29 PM,9.608757E-11,7.231115E-10
2/1/2024 1:30:29 PM,-1.707997E-08,1.694788E-08
2/1/2024 1:30:29 PM,8.510703E-11,1.386794E-09
2/1/2024 1:30:29 PM,8.516855E-11,1.489362E-09
2/1/2024 1:30:29 PM,8.809055E-11,1.282699E-09
2/1/2024 1:30:29 PM,-5.110239E-08,3.455996E-08
2/1/2024 1:30:29 PM,1.279835E-10,1.499535E-09
2/1/2024 1:30:29 PM,-1.579896E-08,1.566848E-08
2/1/2024 1:30:29 PM,-1.772927E-08,1.748679E-08
2/1/2024 1:30:29 PM,-2.343751E-10,1.278664E-09
2/1/2024 1:30:29 PM,-1.580345E-08,1.559249E-08
2/1/2024 1:30:29 PM,-1.797028E-08,1.638562E-08
2/1/2024 1:30:30 PM,-1.587127E-11,1.490104E-09
2/1/2024 1:30:30 PM,-2.252565E-08,2.230422E-08
2/1/2024 1:30:30 PM,-1.177105E-10,1.067363E-09
2/1/2024 1:30:30 PM,7.757135E-11,1.5889E-09
2/1/2024 1:30:30 PM,-7.197648E-10,1.29007E-09
2/1/2024 1:30:30 PM,-7.342548E-09,7.087074E-09
2/1/2024 1:30:30 PM,-4.062468E-09,4.021311E-09
2/1/2024 1:30:30 PM,8.516855E-11,1.569601E-09
2/1/2024 1:30:30 PM,-4.957553E-10,1.068573E-09
2/1/2024 1:30:30 PM,-5.081662E-09,5.058557E-09
2/1/2024 1:30:30 PM,-6.279837E-10,1.140124E-09
2/1/2024 1:30:31 PM,-1.574817E-11,1.768773E-09
2/1/2024 1:30:31 PM,-3.757572E-08,3.640202E-08
2/1/2024 1:30:31 PM,-1.515834E-08,1.504131E-08
2/1/2024 1:30:31 PM,1.706447E-10,1.278308E-09
2/1/2024 1:30:31 PM,-1.762426E-10,1.029741E-09
2/1/2024 1:30:31 PM,-1.559451E-11,1.059479E-09
2/1/2024 1:30:31 PM,-1.268617E-08,1.250012E-08
2/1/2024 1:30:31 PM,-1.295122E-09,1.698966E-09
2/1/2024 1:30:31 PM,-3.304318E-10,9.574184E-10
2/1/2024 1:30:31 PM,-6.935896E-11,1.04119E-09
2/1/2024 1:30:31 PM,-1.801599E-08,1.784027E-08
2/1/2024 1:30:31 PM,8.516855E-11,1.444961E-09
2/1/2024 1:30:31 PM,-1.590172E-11,1.587536E-09
2/1/2024 1:30:31 PM,-1.435257E-08,1.188463E-08
2/1/2024 1:30:31 PM,1.065145E-10,6.403874E-10
2/1/2024 1:30:31 PM,-4.382997E-09,4.378008E-09
2/1/2024 1:30:31 PM,-1.460725E-08,1.439038E-08
2/1/2024 1:30:32 PM,-4.413631E-09,4.334198E-09
2/1/2024 1:30:32 PM,-2.69179E-08,1.562474E-08
2/1/2024 1:30:32 PM,9.325787E-11,1.249879E-09
2/1/2024 1:30:32 PM,-1.174028E-10,1.170935E-09
2/1/2024 1:30:32 PM,4.250738E-11,1.58865E-09
2/1/2024 1:30:32 PM,-1.561272E-10,7.420987E-10
2/1/2024 1:30:32 PM,-2.026943E-10,9.373136E-10
2/1/2024 1:30:32 PM,-3.076402E-10,9.303929E-10
2/1/2024 1:30:32 PM,1.010394E-10,1.2775E-09
2/1/2024 1:30:32 PM,9.63028E-11,1.075897E-09
2/1/2024 1:30:32 PM,-1.544034E-11,1.378804E-09
2/1/2024 1:30:32 PM,1.688636E-11,1.66827E-09
2/1/2024 1:30:32 PM,-1.633695E-08,1.616553E-08
2/1/2024 1:30:33 PM,-1.838291E-08,1.793613E-08
2/1/2024 1:30:33 PM,1.438547E-10,1.03746E-09
2/1/2024 1:30:33 PM,-1.42886E-08,1.355177E-08
2/1/2024 1:30:33 PM,-1.222934E-10,9.62264E-10
2/1/2024 1:30:33 PM,1.540662E-10,1.478734E-09
2/1/2024 1:30:33 PM,-1.058123E-08,1.050609E-08
2/1/2024 1:30:33 PM,-2.88878E-09,2.94953E-09
2/1/2024 1:30:33 PM,-7.859991E-09,6.727335E-09
2/1/2024 1:30:33 PM,1.49268E-10,1.280498E-09
2/1/2024 1:30:33 PM,-2.038141E-08,2.02323E-08
2/1/2024 1:30:33 PM,1.52559E-10,1.1839E-09
2/1/2024 1:30:33 PM,-4.406927E-09,4.049708E-09
2/1/2024 1:30:33 PM,-3.676844E-08,3.668798E-08
2/1/2024 1:30:33 PM,-8.335599E-09,8.253093E-09
2/1/2024 1:30:33 PM,-1.195789E-08,1.191587E-08
2/1/2024 1:30:33 PM,-1.910649E-08,1.887781E-08
2/1/2024 1:30:33 PM,-3.748124E-09,3.778275E-09
2/1/2024 1:30:34 PM,-4.010058E-09,4.120342E-09
2/1/2024 1:30:34 PM,-1.63323E-08,1.622392E-08
2/1/2024 1:30:34 PM,-2.289922E-10,9.626039E-10
2/1/2024 1:30:34 PM,-8.645547E-09,8.652951E-09
2/1/2024 1:30:34 PM,9.608761E-11,1.167225E-09
2/1/2024 1:30:34 PM,-1.445774E-09,1.905253E-09
2/1/2024 1:30:34 PM,-1.221088E-10,1.243672E-09
2/1/2024 1:30:34 PM,-8.160989E-10,1.062701E-09
2/1/2024 1:30:34 PM,-1.481791E-08,1.468305E-08
2/1/2024 1:30:34 PM,1.706447E-10,1.563455E-09
2/1/2024 1:30:34 PM,-3.078554E-10,1.437194E-09
2/1/2024 1:30:34 PM,-1.045755E-11,1.37988E-09
2/1/2024 1:30:35 PM,-3.297858E-10,8.438624E-10
2/1/2024 1:30:35 PM,-1.308904E-08,1.299376E-08
2/1/2024 1:30:35 PM,2.343442E-10,1.675468E-09
2/1/2024 1:30:35 PM,-8.74077E-10,1.286986E-09
2/1/2024 1:30:35 PM,-4.57914E-09,4.437553E-09
2/1/2024 1:30:35 PM,3.371063E-11,9.098466E-10
2/1/2024 1:30:35 PM,-1.593245E-11,9.630817E-10
2/1/2024 1:30:35 PM,-1.638564E-09,1.699524E-09
2/1/2024 1:30:35 PM,-1.257237E-08,1.246888E-08
2/1/2024 1:30:35 PM,-1.681659E-08,1.663112E-08
2/1/2024 1:30:35 PM,9.602609E-11,1.588003E-09
2/1/2024 1:30:35 PM,-8.913624E-11,1.647626E-09
2/1/2024 1:30:35 PM,-1.049917E-08,1.109885E-08
2/1/2024 1:30:35 PM,2.343442E-10,1.384496E-09
2/1/2024 1:30:36 PM,-6.938975E-10,8.593729E-10
2/1/2024 1:30:36 PM,1.508674E-10,1.091081E-09
2/1/2024 1:30:36 PM,-5.911634E-11,1.374243E-09
2/1/2024 1:30:36 PM,-6.345657E-10,1.156286E-09
2/1/2024 1:30:36 PM,-7.645609E-09,7.529981E-09
2/1/2024 1:30:36 PM,-7.502705E-09,7.027898E-09
2/1/2024 1:30:36 PM,3.371063E-11,1.489471E-09
2/1/2024 1:30:36 PM,-1.771444E-08,1.759366E-08
2/1/2024 1:30:36 PM,-1.815133E-08,1.791685E-08
2/1/2024 1:30:36 PM,9.624114E-11,7.423845E-10
2/1/2024 1:30:36 PM,-1.900047E-08,1.980428E-08
2/1/2024 1:30:36 PM,-2.23579E-10,1.377034E-09
2/1/2024 1:30:36 PM,6.382258E-11,1.570963E-09
2/1/2024 1:30:36 PM,-4.91157E-09,4.960818E-09
2/1/2024 1:30:36 PM,-2.096164E-08,2.059279E-08
2/1/2024 1:30:37 PM,-1.064213E-11,1.28281E-09
2/1/2024 1:30:37 PM,-1.964447E-08,1.938969E-08
2/1/2024 1:30:37 PM,-1.565567E-11,8.454507E-10
2/1/2024 1:30:37 PM,-1.513287E-08,1.515315E-08
2/1/2024 1:30:37 PM,-9.7277E-09,9.694603E-09
2/1/2024 1:30:37 PM,-1.025655E-08,1.026671E-08
2/1/2024 1:30:37 PM,-1.473177E-08,1.455027E-08
2/1/2024 1:30:37 PM,-5.413439E-12,7.53452E-10
2/1/2024 1:30:37 PM,-5.450449E-09,5.646886E-09
2/1/2024 1:30:37 PM,-2.611959E-10,1.050464E-09
2/1/2024 1:30:37 PM,-1.745109E-09,1.494046E-09
2/1/2024 1:30:38 PM,2.343442E-10,1.492065E-09
2/1/2024 1:30:38 PM,1.076833E-10,1.076421E-09
2/1/2024 1:30:38 PM,-3.734314E-10,8.547837E-10
